year,fips,prcp,avtemp
2.00E+03,42097,1063.788314,9.467660173
2.00E+03,42093,1006.949549,9.437929934
2.00E+03,19075,826.8211392,8.678650108
2.00E+03,26021,996.9830516,9.491890256
2.00E+03,26059,1045.420199,8.810797547
2.00E+03,19083,745.2971601,8.708275513
2.00E+03,19011,814.205,9.150398334
2.00E+03,17037,955.7845815,8.860068947
2.00E+03,17015,988.6704169,9.020139496
2.00E+03,19171,803.6284034,8.869352839
2.00E+03,39095,930.8723126,9.858001225
2.00E+03,42109,1082.209611,9.447181402
2.00E+03,39051,999.0452243,9.472912945
2.00E+03,39093,954.6534207,9.921139792
2.00E+03,42011,1110.314282,10.38556132
2.00E+03,39123,920.9390199,10.00448694
2.00E+03,19127,780.9860624,8.986545438
2.00E+03,17043,950.7225375,9.897640852
2.00E+03,18151,970.6985135,8.94270383
2.00E+03,19169,655.0229289,9.307784919
2.00E+03,31075,457.1755963,8.660456462
2.00E+03,39173,868.2441478,9.779074872
2.00E+03,19015,627.2192932,9.474288671
2.00E+03,39171,1031.272336,9.388782561
2.00E+03,39133,1045.42519,9.246949401
2.00E+03,19073,595.157222,9.365056338
2.00E+03,19027,533.4963644,9.245604438
2.00E+03,19047,534.7162694,9.465706364
2.00E+03,31123,370.4267965,9.812093793
2.00E+03,18087,923.7221217,9.220786586
2.00E+03,42019,937.5607305,9.283809139
2.00E+03,42005,957.0518667,9.566538371
2.00E+03,42087,845.1730867,9.604368238
2.00E+03,31091,457.446507,9.164591282
2.00E+03,39043,937.8041968,9.973574944
2.00E+03,39153,976.9425369,9.705405432
2.00E+03,31171,467.5015872,9.430147194
2.00E+03,31069,400.5806559,9.716960904
2.00E+03,18039,938.2889961,9.430780685
2.00E+03,53065,545.0442359,6.831833693
2.00E+03,53051,763.849173,4.922611381
2.00E+03,16021,816.0612879,4.802608866
2.00E+03,53035,956.3601114,10.32678529
2.00E+03,53027,2064.461417,9.628371798
2.00E+03,30053,623.9776049,4.589267515
2.00E+03,16017,773.463036,5.718321857
2.00E+03,53045,1886.023653,9.433834232
2.00E+03,53033,1631.913867,8.14811937
2.00E+03,30029,739.2689644,3.869660371
2.00E+03,30035,476.938162,4.176209344
2.00E+03,53017,213.5339577,8.189919676
2.00E+03,53053,1242.073611,7.798291162
2.00E+03,30101,185.10586,5.81460059
2.00E+03,53025,190.9453879,9.552053404
2.00E+03,53037,721.0009482,6.197674175
2.00E+03,53043,319.3865359,7.866597866
2.00E+03,30051,166.4193518,6.102949397
2.00E+03,53067,1033.614998,10.09890952
2.00E+03,30041,206.7657697,5.700239605
2.00E+03,53063,473.025238,7.618454891
2.00E+03,53049,1872.734539,9.591362537
2.00E+03,30089,646.8289544,5.750753015
2.00E+03,30005,296.3361112,5.879077257
2.00E+03,16055,774.6152542,6.882737737
2.00E+03,16079,1005.66762,5.286482647
2.00E+03,30071,260.2824681,6.225598938
2.00E+03,53041,1332.906643,8.542518756
2.00E+03,30073,258.8415937,5.440448452
2.00E+03,30105,327.5813466,5.571065283
2.00E+03,53077,506.1867547,7.298968726
2.00E+03,19045,893.5742435,9.167589637
2.00E+03,31009,526.8028555,9.444088255
2.00E+03,18141,980.4484589,9.516543278
2.00E+03,31115,525.1478792,9.39701902
2.00E+03,31071,549.7789908,9.223678512
2.00E+03,39143,977.0731576,9.887164501
2.00E+03,42043,1124.92478,10.33772686
2.00E+03,31183,571.0157545,9.264987763
2.00E+03,18091,969.9830285,9.719237751
2.00E+03,42073,931.5365639,9.435813218
2.00E+03,42067,921.6205964,9.81560579
2.00E+03,17195,970.4241517,9.406835745
2.00E+03,17103,950.5658418,8.997746628
2.00E+03,39103,950.2520794,9.528182824
2.00E+03,39099,953.1743571,9.306588662
2.00E+03,42063,1058.954608,9.788369469
2.00E+03,39069,952.7042847,9.730723548
2.00E+03,42099,1022.329222,10.0054185
2.00E+03,42061,867.2783203,9.841871993
2.00E+03,19031,862.9463605,9.345834775
2.00E+03,42075,1108.856317,10.32502855
2.00E+03,34029,1137.912943,11.83897619
2.00E+03,18127,922.9575025,9.832074151
2.00E+03,18033,985.0162919,9.581437446
2.00E+03,39077,996.3932912,9.535913455
2.00E+03,42013,919.6452621,9.362884039
2.00E+03,18089,854.474553,10.06953587
2.00E+03,18113,918.8866722,9.451368392
2.00E+03,39039,963.4379099,9.668577066
2.00E+03,17093,975.9000012,9.482508316
2.00E+03,17197,950.7893691,10.06226641
2.00E+03,42021,1026.375645,8.668696603
2.00E+03,19103,877.5277864,9.829235117
2.00E+03,31011,544.7359126,9.560152858
2.00E+03,39147,1005.287914,9.883587875
2.00E+03,19095,846.1911443,9.515304277
2.00E+03,19157,755.2247703,9.329689915
2.00E+03,17161,959.8644124,10.16553304
2.00E+03,19099,702.3339072,9.762659446
2.00E+03,19153,628.7075261,10.08771865
2.00E+03,19163,948.6841656,9.829442955
2.00E+03,19049,599.3686364,9.797032172
2.00E+03,31005,379.5896421,9.603930839
2.00E+03,19077,566.2899995,9.601257086
2.00E+03,42071,1060.303601,11.02838914
2.00E+03,19009,535.3809998,9.392477989
2.00E+03,19165,543.1455664,9.623184713
2.00E+03,18099,952.4400016,9.527326175
2.00E+03,39151,1061.093723,9.703307598
2.00E+03,31117,429.3713284,9.436757132
2.00E+03,18085,948.1602362,9.559199413
2.00E+03,17099,927.9329594,9.847917336
2.00E+03,42007,917.1779476,10.25172885
2.00E+03,39029,990.2199981,9.530853904
2.00E+03,31113,451.6227268,9.594764644
2.00E+03,39005,1040.859546,9.130549243
2.00E+03,31041,490.6885928,9.58507912
2.00E+03,39169,1017.641203,9.26982875
2.00E+03,18149,890.9826674,9.511509281
2.00E+03,39063,887.0856831,10.03008159
2.00E+03,31175,496.8502436,9.750176165
2.00E+03,39125,965.6702722,9.665972043
2.00E+03,31077,517.0712233,9.627933364
2.00E+03,17011,879.8587575,9.821825676
2.00E+03,42041,1038.001419,10.69255095
2.00E+03,18003,979.1581614,9.835102441
2.00E+03,39137,936.9372342,9.869325161
2.00E+03,17073,883.0875011,10.00157168
2.00E+03,18183,959.4421775,9.560544673
2.00E+03,39139,1138.564871,9.27195518
2.00E+03,42003,935.9703913,10.65820735
2.00E+03,42129,1044.982263,10.01534474
2.00E+03,19139,953.8404675,10.29519136
2.00E+03,17063,934.264079,9.924431449
2.00E+03,39033,981.3530618,9.680476527
2.00E+03,42133,1031.837659,11.06132236
2.00E+03,39175,919.4247611,9.982582683
2.00E+03,42055,1015.42097,10.83059031
2.00E+03,39019,1000.482109,9.962236823
2.00E+03,18073,831.4309887,9.858447305
2.00E+03,19183,823.1990842,10.23509778
2.00E+03,54029,975.6713379,10.67329439
2.00E+03,17091,914.3973187,10.1013482
2.00E+03,19107,847.5149499,10.05962032
2.00E+03,19123,768.8485853,10.09732611
2.00E+03,18049,926.4823386,9.527441
2.00E+03,19125,746.9035312,10.33321969
2.00E+03,42009,913.6224534,9.59914439
2.00E+03,31125,523.7506227,10.52605927
2.00E+03,19121,653.1006057,10.01134937
2.00E+03,19181,682.106383,10.12432841
2.00E+03,18131,820.80818,9.640377181
2.00E+03,34001,1110.932002,12.07156226
2.00E+03,39161,953.5608582,10.19232923
2.00E+03,18111,875.748803,9.987353837
2.00E+03,19001,606.4039381,10.28816279
2.00E+03,19029,625.9563629,9.995095542
2.00E+03,39081,980.0701658,10.47039044
2.00E+03,19115,892.7553243,10.51790426
2.00E+03,31111,432.8905274,9.950934861
2.00E+03,17155,859.1803169,10.33905333
2.00E+03,39157,965.0847147,10.09647224
2.00E+03,39003,919.1648373,10.16767273
2.00E+03,42001,1079.059512,10.77186689
2.00E+03,39075,1070.756581,9.409789474
2.00E+03,18169,904.9543466,9.792450504
2.00E+03,31023,552.2125261,10.6215641
2.00E+03,18069,918.1671414,10.02449073
2.00E+03,17131,913.387679,10.19452035
2.00E+03,42125,950.8026345,10.17351942
2.00E+03,42111,1087.629234,8.360495853
2.00E+03,31163,474.6468173,9.979954557
2.00E+03,39065,899.7602721,10.16000677
2.00E+03,42057,965.1133836,10.31661896
2.00E+03,31093,493.2363642,10.58623245
2.00E+03,31121,506.920533,11.06212496
2.00E+03,18001,953.2927743,10.29293746
2.00E+03,39117,1047.367761,9.605087691
2.00E+03,31143,506.9395501,10.8787009
2.00E+03,18103,939.5385999,9.89943854
2.00E+03,18179,919.4535814,10.12567228
2.00E+03,39101,916.569837,10.0590584
2.00E+03,17175,822.1930891,10.11331749
2.00E+03,17105,808.8307735,10.26707712
2.00E+03,54009,975.0481186,10.53533334
2.00E+03,39067,943.7523867,10.28577672
2.00E+03,17123,836.8201708,10.58874998
2.00E+03,39083,1119.027845,9.222810138
2.00E+03,17075,855.7594099,10.10381765
2.00E+03,17095,845.8844577,10.2583167
2.00E+03,18017,880.1991277,9.93795251
2.00E+03,24025,1120.759331,12.30367607
2.00E+03,18181,868.2076979,10.07250324
2.00E+03,39031,1016.409429,10.06514816
2.00E+03,19087,784.7846098,10.78997155
2.00E+03,17053,776.3966229,10.09948767
2.00E+03,19101,801.7525764,10.83037434
2.00E+03,39011,913.2070639,10.2278743
2.00E+03,42051,1089.873357,9.959449545
2.00E+03,24005,1088.059306,12.42733787
2.00E+03,39107,897.8801326,10.30400331
2.00E+03,19179,834.8365136,10.58131186
2.00E+03,19135,818.4980302,10.21768816
2.00E+03,19117,772.3754531,10.00577269
2.00E+03,24013,1049.216199,11.66967725
2.00E+03,31081,538.576667,10.74398877
2.00E+03,17187,862.2399963,10.33738803
2.00E+03,19039,713.5954553,10.0779451
2.00E+03,17071,866.6996828,10.54159924
2.00E+03,19057,858.9001439,10.67077141
2.00E+03,19175,689.3007591,10.13873862
2.00E+03,19003,659.7381851,10.11209783
2.00E+03,19137,659.610002,10.40693056
2.00E+03,34009,1139.539307,12.53315597
2.00E+03,17143,800.8208432,10.54512065
2.00E+03,39159,942.8294317,10.59119601
2.00E+03,17203,759.9266304,10.68229077
2.00E+03,24021,1059.611678,11.90531191
2.00E+03,39091,983.2464006,10.06563836
2.00E+03,31047,475.1773675,10.13379968
2.00E+03,54069,968.8805542,10.4037269
2.00E+03,39041,1015.724144,10.51658329
2.00E+03,31019,503.3431704,10.29266944
2.00E+03,18053,926.3716685,10.13491108
2.00E+03,18015,847.6901527,10.50604424
2.00E+03,24043,971.3952397,11.59729072
2.00E+03,39013,992.7073467,10.37728213
2.00E+03,31079,550.4489863,10.67517423
2.00E+03,18075,929.7363786,10.14892677
2.00E+03,39059,929.9773865,10.60632197
2.00E+03,31185,530.6596963,10.92228408
2.00E+03,31159,549.3505018,11.28122683
2.00E+03,39149,976.9635811,10.02042789
2.00E+03,18007,862.2693339,10.04855215
2.00E+03,18009,922.2863603,10.30654365
2.00E+03,42059,944.7408061,10.18633377
2.00E+03,39089,1061.854855,9.964338497
2.00E+03,17113,801.6256623,10.69644598
2.00E+03,19177,758.8849329,11.28069594
2.00E+03,18067,897.4644937,10.19643534
2.00E+03,54051,1022.263776,10.14408052
2.00E+03,24001,903.4374976,10.69289637
2.00E+03,54065,905.9291486,11.33349759
2.00E+03,39119,943.6503842,10.33811094
2.00E+03,19051,769.2967553,10.68221054
2.00E+03,19007,788.9396093,10.37154769
2.00E+03,19185,767.3528744,9.995784047
2.00E+03,17179,775.0821499,10.92774064
2.00E+03,19053,733.3989778,10.17084422
2.00E+03,19159,675.7870463,10.28916956
2.00E+03,19173,742.3309522,10.34454711
2.00E+03,54003,921.0104424,11.75644726
2.00E+03,19145,736.8484416,10.62731436
2.00E+03,18157,882.482499,10.55865622
2.00E+03,19111,798.1226729,11.21068316
2.00E+03,8049,639.8119928,2.859513474
2.00E+03,24035,1184.709355,12.82258063
2.00E+03,39037,964.1378933,10.02799308
2.00E+03,24023,1121.990002,8.489456252
2.00E+03,17057,848.3446381,10.6980815
2.00E+03,24510,1066.728343,13.58661453
2.00E+03,39021,1011.556774,10.10051924
2.00E+03,18035,993.1320305,10.11819854
2.00E+03,39049,1093.117761,11.180825
2.00E+03,39121,973.7591061,10.63099682
2.00E+03,18159,895.4213901,10.12689816
2.00E+03,54037,945.3551562,11.74356443
2.00E+03,24027,1005.156904,12.22789885
2.00E+03,31085,412.4005364,10.65830582
2.00E+03,18095,966.7490924,10.35291183
2.00E+03,54077,1236.761052,9.511741583
2.00E+03,18135,1017.048401,9.909563991
2.00E+03,18023,872.2112679,10.33908005
2.00E+03,31063,495.6242458,10.53395583
2.00E+03,18171,878.3075878,10.38126696
2.00E+03,24011,1175.328109,13.01257389
2.00E+03,8087,311.9096848,10.59385394
2.00E+03,17183,858.8757145,10.73314283
2.00E+03,54057,869.0961192,10.39204759
2.00E+03,39111,1002.012394,10.53524004
2.00E+03,54061,1096.074591,10.72823839
2.00E+03,31073,505.5822859,10.48100413
2.00E+03,39097,1058.390745,10.63305413
2.00E+03,39109,1006.931965,10.56182317
2.00E+03,17109,840.1143441,10.70302355
2.00E+03,54027,870.1645562,10.87289355
2.00E+03,17067,841.4688315,11.17964566
2.00E+03,31137,527.9005863,10.420847
2.00E+03,31001,617.594205,10.66663496
2.00E+03,31099,625.2689995,10.53204169
2.00E+03,31035,664.7410181,10.78253316
2.00E+03,31059,576.6398905,11.18760087
2.00E+03,51069,882.0807683,11.48838142
2.00E+03,31151,562.8359056,11.45924903
2.00E+03,54103,1121.579223,10.20488478
2.00E+03,18045,910.3046757,10.63158468
2.00E+03,29045,743.6455831,11.4555103
2.00E+03,29199,725.6561393,11.30469409
2.00E+03,10005,1184.435716,13.13405922
2.00E+03,39127,1011.048243,10.21105781
2.00E+03,39045,1010.760123,10.52757541
2.00E+03,17019,835.707311,10.58892257
2.00E+03,8121,357.6627992,10.39510977
2.00E+03,29197,743.9520363,10.91969044
2.00E+03,29171,775.1412815,10.48582911
2.00E+03,39023,1022.804559,10.37236473
2.00E+03,18057,942.8838162,10.47046169
2.00E+03,54049,1075.78134,10.64119816
2.00E+03,29129,777.0591405,10.6630815
2.00E+03,29081,792.4191811,10.85902428
2.00E+03,17125,812.2573586,11.08911778
2.00E+03,29227,708.4483742,10.85531755
2.00E+03,39115,990.0534939,10.53089755
2.00E+03,18011,915.2643941,10.6336225
2.00E+03,18107,952.2381606,10.32614417
2.00E+03,51043,884.4237015,11.81494126
2.00E+03,18065,1043.008229,9.707138446
2.00E+03,24041,1151.506319,13.57159542
2.00E+03,54095,1049.826998,10.67992664
2.00E+03,17147,850.609657,10.9181695
2.00E+03,17107,859.4088029,11.11203312
2.00E+03,18177,1064.385814,9.844350089
2.00E+03,17039,830.6417278,10.8924957
2.00E+03,39129,1101.312,11.06879478
2.00E+03,51840,903.3100179,11.9116389
2.00E+03,54091,1104.161931,10.68241031
2.00E+03,39113,1039.97679,11.07944606
2.00E+03,39167,1061.249354,11.2267921
2.00E+03,54023,921.9506753,9.335177383
2.00E+03,39135,1071.359004,10.2809083
2.00E+03,18165,957.0000044,11.23340171
2.00E+03,54033,1073.763332,10.91514737
2.00E+03,29211,794.8836105,10.85014159
2.00E+03,39057,1119.367823,10.83063023
2.00E+03,8037,606.7887356,4.608935964
2.00E+03,29001,770.3468749,11.02958077
2.00E+03,17169,848.4767585,11.1303721
2.00E+03,54031,899.3612375,10.0102028
2.00E+03,29075,773.0839505,11.23880501
2.00E+03,54017,1063.805579,10.77618601
2.00E+03,39073,1049.710141,10.40283096
2.00E+03,18059,1074.223131,10.61441755
2.00E+03,29103,766.2664781,11.51916907
2.00E+03,8117,714.2309498,1.807179369
2.00E+03,39047,1155.456093,10.74370053
2.00E+03,54001,1155.780673,10.21062777
2.00E+03,54093,1319.024851,8.284976572
2.00E+03,18097,1034.364288,11.0282718
2.00E+03,54073,1054.572352,11.31076212
2.00E+03,29111,767.3447636,11.72058381
2.00E+03,39009,1004.431274,10.7678813
2.00E+03,17129,833.5747961,11.25576836
2.00E+03,51187,872.9602948,11.81763604
2.00E+03,8047,588.3743472,4.524340609
2.00E+03,18063,1039.758095,10.74482842
2.00E+03,17001,816.4308901,11.46249688
2.00E+03,29079,819.6681458,11.23654281
2.00E+03,51171,842.5571848,10.95780104
2.00E+03,24009,1179.595996,13.46616789
2.00E+03,18121,1068.972093,11.32892596
2.00E+03,17115,879.7317323,11.44954489
2.00E+03,54107,1043.511261,11.6028803
2.00E+03,18041,1114.853165,10.35025223
2.00E+03,17017,849.7583913,11.25175465
2.00E+03,54085,1033.817971,11.05851689
2.00E+03,18139,1124.914452,10.60174733
2.00E+03,8019,633.5080983,2.63533661
2.00E+03,24047,1071.981078,13.26475204
2.00E+03,18161,1179.264805,10.34727665
2.00E+03,17009,777.4988375,11.31399035
2.00E+03,18133,1166.845999,10.56402679
2.00E+03,39141,1041.280282,11.03933799
2.00E+03,17045,1029.261588,11.35981551
2.00E+03,54083,1317.7024,8.053418546
2.00E+03,39027,1150.001439,10.72216226
2.00E+03,29061,841.5226805,11.25530714
2.00E+03,51157,1088.122676,11.81553045
2.00E+03,39165,1103.811076,11.24470904
2.00E+03,17167,897.9733553,11.44120496
2.00E+03,17041,953.6849332,11.27914552
2.00E+03,39163,1010.502686,10.96950245
2.00E+03,29003,795.3550669,11.68335875
2.00E+03,39017,1110.925774,11.27881687
2.00E+03,18145,1142.329097,11.20235833
2.00E+03,54041,1128.417765,11.22257547
2.00E+03,54097,1302.218044,10.3311732
2.00E+03,29121,843.6790652,11.56218623
2.00E+03,51139,936.6831378,11.42101146
2.00E+03,29115,865.1885427,11.41306295
2.00E+03,54071,917.107759,9.266640244
2.00E+03,54105,993.6379535,11.370406
2.00E+03,29063,832.6580311,11.40691095
2.00E+03,18081,1190.481996,11.16311365
2.00E+03,54021,1014.065187,11.28200997
2.00E+03,29127,825.3001321,11.94979106
2.00E+03,18047,1183.927176,11.00498179
2.00E+03,17139,1009.681967,11.49909598
2.00E+03,29205,858.5221777,11.70896904
2.00E+03,17137,903.3736385,11.45563924
2.00E+03,39071,1128.279128,10.9278981
2.00E+03,24037,1193.509516,13.53849739
2.00E+03,18109,1204.057774,11.00965736
2.00E+03,17021,986.264361,11.50640073
2.00E+03,29117,844.1056415,11.58857579
2.00E+03,39105,1014.968067,11.40474119
2.00E+03,17149,912.3270816,11.62275668
2.00E+03,8093,440.8784227,3.518601061
2.00E+03,51165,932.2027993,10.98839397
2.00E+03,17029,1171.558287,11.62026865
2.00E+03,51179,1068.075859,13.07964527
2.00E+03,18021,1190.819055,11.32389313
2.00E+03,39079,1071.928001,11.3695236
2.00E+03,18167,1179.922059,11.7023716
2.00E+03,54013,990.8887011,11.15271653
2.00E+03,18031,1240.243517,11.40601073
2.00E+03,54035,1037.235474,11.66112726
2.00E+03,17171,914.9548715,11.58675216
2.00E+03,8097,837.5965103,3.284485456
2.00E+03,51113,971.8889177,11.95413177
2.00E+03,39131,1078.367262,11.30709418
2.00E+03,8039,416.4305069,9.418342215
2.00E+03,17173,1121.532703,11.62794442
2.00E+03,54007,1145.595616,11.40424583
2.00E+03,39015,1180.945874,11.26682601
2.00E+03,39061,1139.223823,12.10352323
2.00E+03,39025,1135.586538,11.85422575
2.00E+03,29021,800.316419,12.2482755
2.00E+03,18119,1260.964674,11.27509819
2.00E+03,54053,1081.501318,11.8031115
2.00E+03,18029,1223.957143,11.37923636
2.00E+03,29025,851.3436039,11.31000616
2.00E+03,8073,331.4695557,10.18421544
2.00E+03,54075,1249.172668,7.925211935
2.00E+03,8065,677.0664866,1.216590647
2.00E+03,54087,989.1301416,11.56583739
2.00E+03,18137,1298.382498,11.33735846
2.00E+03,39053,1074.184374,11.81268018
2.00E+03,51001,1070.161625,13.95870294
2.00E+03,8051,628.6816709,3.974464709
2.00E+03,18005,1259.576557,11.56450908
2.00E+03,29173,906.2516706,11.9471523
2.00E+03,8063,361.8742077,10.75424339
2.00E+03,51099,1120.171433,13.54795038
2.00E+03,17023,1261.043368,11.95625973
2.00E+03,29049,906.3276085,11.72058333
2.00E+03,8029,439.1431987,8.597329471
2.00E+03,51193,1160.486115,14.00526736
2.00E+03,29041,850.8293608,11.93939336
2.00E+03,18013,1342.971091,11.44589493
2.00E+03,51177,1027.350781,13.05857225
2.00E+03,51137,911.913449,12.79475148
2.00E+03,29137,868.4462126,12.0838575
2.00E+03,51630,1188.456665,13.0755558
2.00E+03,51079,1026.071676,12.03856115
2.00E+03,20181,394.6518118,11.01511852
2.00E+03,54101,1412.610688,9.690746181
2.00E+03,18105,1301.200565,11.39802821
2.00E+03,39001,1202.876365,11.56368896
2.00E+03,17135,1077.197394,11.95357068
2.00E+03,29163,955.3849535,11.91708169
2.00E+03,20193,406.800499,11.24581485
2.00E+03,17117,1017.300771,12.05673306
2.00E+03,51660,881.6500041,11.49023596
2.00E+03,51091,1056.317739,8.754683433
2.00E+03,20029,492.5821413,12.98658216
2.00E+03,39145,1118.971828,11.76631362
2.00E+03,29175,913.2630164,12.39803886
2.00E+03,51033,1071.873259,13.6222434
2.00E+03,20179,436.3302139,11.72477172
2.00E+03,17061,976.8529306,11.77534807
2.00E+03,20005,694.6386678,12.73330077
2.00E+03,20085,680.6745165,12.79745672
2.00E+03,29033,792.070001,11.97665325
2.00E+03,18079,1364.857658,11.78993352
2.00E+03,20065,500.6784609,12.24079361
2.00E+03,17035,1230.792504,11.84533418
2.00E+03,21117,1124.103172,12.23295827
2.00E+03,21037,1104.537918,12.23758845
2.00E+03,20163,526.2873833,12.34868782
2.00E+03,51057,1135.346816,14.05518467
2.00E+03,51159,1166.454228,14.23309924
2.00E+03,21015,1132.487569,12.05100333
2.00E+03,20141,508.0029999,12.48241456
2.00E+03,20123,475.7328846,12.82829567
2.00E+03,20027,546.794672,13.6425611
2.00E+03,54015,1112.05827,11.66320595
2.00E+03,39087,1109.665717,12.24349523
2.00E+03,20161,608.5575015,13.09989453
2.00E+03,20149,658.5137408,12.80767986
2.00E+03,18153,1252.661867,12.13274109
2.00E+03,29177,838.0289785,11.84165767
2.00E+03,29165,840.9159703,12.65657594
2.00E+03,18115,1215.198449,11.97833655
2.00E+03,18055,1332.645448,11.73705588
2.00E+03,8015,530.8880478,3.603684456
2.00E+03,54079,987.4022217,12.49719531
2.00E+03,51003,918.6026866,12.89553127
2.00E+03,18071,1343.825568,11.79484614
2.00E+03,54067,1283.095649,10.36735562
2.00E+03,8119,423.0031849,4.8803425
2.00E+03,29047,836.0390135,12.21172131
2.00E+03,54039,1098.501615,12.12026565
2.00E+03,8041,406.3429688,9.327708054
2.00E+03,21089,1090.346115,12.20451694
2.00E+03,17049,1218.751507,11.84987986
2.00E+03,51109,932.2222975,12.84469425
2.00E+03,17033,1283.133382,12.29131864
2.00E+03,17079,1220.577218,11.94862925
2.00E+03,21191,1184.826139,12.36809091
2.00E+03,17051,1206.589375,11.99437535
2.00E+03,20103,811.1448071,13.18453893
2.00E+03,20087,782.9876179,13.12209915
2.00E+03,29195,851.2620998,12.34613167
2.00E+03,29007,952.4041526,12.20006674
2.00E+03,18155,1307.175621,12.14315879
